Timestamp,Data
2021-07-01 00:00:00,6.493856666666667
2021-07-01 00:15:00,6.427936666666667
2021-07-01 00:30:00,6.334593333333333
2021-07-01 00:45:00,9.800796666666667
2021-07-01 01:00:00,7.993236666666667
2021-07-01 01:15:00,6.495360000000001
2021-07-01 01:30:00,6.494610000000001
2021-07-01 01:45:00,8.780723333333333
2021-07-01 02:00:00,8.100643333333332
2021-07-01 02:15:00,6.482026666666667
2021-07-01 02:30:00,9.920793333333334
2021-07-01 02:45:00,7.940650000000001
2021-07-01 03:00:00,6.595366666666667
2021-07-01 03:15:00,7.720623333333333
2021-07-01 03:30:00,9.18075
2021-07-01 03:45:00,6.294593333333334
2021-07-01 04:00:00,6.4338533333333325
2021-07-01 04:15:00,7.406513333333333
2021-07-01 04:30:00,9.320766666666666
2021-07-01 04:45:00,6.29384
2021-07-01 05:00:00,6.527943333333333
2021-07-01 05:15:00,10.466746666666667
2021-07-01 05:30:00,6.51386
2021-07-01 05:45:00,7.04132
2021-07-01 06:00:00,10.813450000000001
2021-07-01 06:15:00,6.101243333333334
2021-07-01 06:30:00,6.414606666666667
2021-07-01 06:45:00,6.507943333333333
2021-07-01 07:00:00,6.587949999999999
2021-07-01 07:15:00,6.36718
2021-07-01 07:30:00,9.566699999999999
2021-07-01 07:45:00,10.560103333333332
2021-07-01 08:00:00,7.5287766666666665
2021-07-01 08:15:00,7.202083333333333
2021-07-01 08:30:00,7.480603333333334
2021-07-01 08:45:00,6.520526666666666
2021-07-01 09:00:00,6.5405266666666675
2021-07-01 09:15:00,6.52644
2021-07-01 09:30:00,6.56795
2021-07-01 09:45:00,7.1946666666666665
2021-07-01 10:00:00,6.7279599999999995
2021-07-01 10:15:00,6.293843333333332
2021-07-01 10:30:00,6.468693333333333
2021-07-01 10:45:00,6.46794
2021-07-01 11:00:00,6.141249999999999
2021-07-01 11:15:00,7.39393
2021-07-01 11:30:00,6.313843333333334
2021-07-01 11:45:00,7.27467
2021-07-01 12:00:00,6.287176666666667
2021-07-01 12:15:00,7.413933333333333
2021-07-01 12:30:00,6.420516666666667
2021-07-01 12:45:00,7.3805966666666665
2021-07-01 13:00:00,6.367933333333333
2021-07-01 13:15:00,7.221333333333334
2021-07-01 13:30:00,6.268673333333333
2021-07-01 13:45:00,7.3805966666666665
2021-07-01 14:00:00,6.195336666666667
2021-07-01 14:15:00,7.208753333333334
2021-07-01 14:30:00,6.433853333333334
2021-07-01 14:45:00,6.355353333333333
2021-07-01 15:00:00,6.948733333333333
2021-07-01 15:15:00,6.387933333333333
2021-07-01 15:30:00,6.328683333333333
2021-07-01 15:45:00,6.202003333333333
2021-07-01 16:00:00,6.400516666666667
2021-07-01 16:15:00,6.415356666666667
2021-07-01 16:30:00,6.13383
2021-07-01 16:45:00,6.947226666666666
2021-07-01 17:00:00,6.195336666666667
2021-07-01 17:15:00,6.32051
2021-07-01 17:30:00,6.6146199999999995
2021-07-01 17:45:00,6.301259999999999
2021-07-01 18:00:00,6.353096666666667
2021-07-01 18:15:00,6.35385
2021-07-01 18:30:00,6.3271766666666664
2021-07-01 18:45:00,6.2471733333333335
2021-07-01 19:00:00,6.247926666666667
2021-07-01 19:15:00,9.374096666666667
2021-07-01 19:30:00,6.407183333333333
2021-07-01 19:45:00,5.654543333333333
2021-07-01 20:00:00,10.633436666666666
2021-07-01 20:15:00,5.9479
2021-07-01 20:30:00,7.23467
2021-07-01 20:45:00,10.480106666666666
2021-07-01 21:00:00,5.767133333333334
2021-07-01 21:15:00,6.555366666666667
2021-07-01 21:30:00,10.493436666666668
2021-07-01 21:45:00,5.675293333333333
2021-07-01 22:00:00,10.146723333333334
2021-07-01 22:15:00,6.347930000000001
2021-07-01 22:30:00,7.954726666666666
2021-07-01 22:45:00,9.353333333333333
2021-07-01 23:00:00,6.208670000000001
2021-07-01 23:15:00,10.28675
2021-07-01 23:30:00,6.040489999999999
2021-07-01 23:45:00,6.383261666666667
2021-07-02 00:00:00,9.353336666666666
2021-07-02 00:15:00,6.007906666666666
2021-07-02 00:30:00,7.120576666666667
2021-07-02 00:45:00,10.186736666666667
2021-07-02 01:00:00,6.021236666666667
2021-07-02 01:15:00,8.353256666666667
2021-07-02 01:30:00,9.16739
2021-07-02 01:45:00,5.534533333333333
2021-07-02 02:00:00,9.94673
2021-07-02 02:15:00,7.641366666666666
2021-07-02 02:30:00,9.354096666666665
2021-07-02 02:45:00,7.500593333333334
2021-07-02 03:00:00,7.167996666666667
2021-07-02 03:15:00,10.614196666666667
2021-07-02 03:30:00,5.887896666666666
2021-07-02 03:45:00,9.62744
2021-07-02 04:00:00,7.648033333333333
2021-07-02 04:15:00,8.01323
2021-07-02 04:30:00,8.887386666666666
2021-07-02 04:45:00,7.4406
2021-07-02 05:00:00,10.466736666666668
2021-07-02 05:15:00,5.561953333333332
2021-07-02 05:30:00,8.213246666666667
2021-07-02 05:45:00,9.019973333333333
2021-07-02 06:00:00,7.3080099999999995
2021-07-02 06:15:00,10.10673
2021-07-02 06:30:00,6.381266666666666
2021-07-02 06:45:00,7.854716666666666
2021-07-02 07:00:00,7.8947199999999995
2021-07-02 07:15:00,6.147916666666667
2021-07-02 07:30:00,6.313843333333334
2021-07-02 07:45:00,6.233086666666668
2021-07-02 08:00:00,6.407186666666667
2021-07-02 08:15:00,6.334599999999999
2021-07-02 08:30:00,6.44052
2021-07-02 08:45:00,6.52128
2021-07-02 09:00:00,6.56795
2021-07-02 09:15:00,6.501273333333334
2021-07-02 09:30:00,6.527196666666666
2021-07-02 09:45:00,6.620536666666666
2021-07-02 10:00:00,6.674626666666666
2021-07-02 10:15:00,7.021316666666666
2021-07-02 10:30:00,7.060569999999999
2021-07-02 10:45:00,6.54128
2021-07-02 11:00:00,6.561283333333333
2021-07-02 11:15:00,6.59537
2021-07-02 11:30:00,6.5687
2021-07-02 11:45:00,6.566446666666667
2021-07-02 12:00:00,6.587953333333334
2021-07-02 12:15:00,6.5746166666666666
2021-07-02 12:30:00,6.54795
2021-07-02 12:45:00,6.547946666666667
2021-07-02 13:00:00,6.561283333333333
2021-07-02 13:15:00,6.542033333333333
2021-07-02 13:30:00,6.639786666666666
2021-07-02 13:45:00,6.5805333333333325
2021-07-02 14:00:00,6.6146199999999995
2021-07-02 14:15:00,6.619786666666666
2021-07-02 14:30:00,6.582036666666667
2021-07-02 14:45:00,6.6072
2021-07-02 15:00:00,6.55311
2021-07-02 15:15:00,6.595373333333334
2021-07-02 15:30:00,6.52128
2021-07-02 15:45:00,6.642040000000001
2021-07-02 16:00:00,6.55537
2021-07-02 16:15:00,6.587953333333334
2021-07-02 16:30:00,6.54128
2021-07-02 16:45:00,6.56128
2021-07-02 17:00:00,6.573866666666667
2021-07-02 17:15:00,6.568703333333333
2021-07-02 17:30:00,6.587953333333334
2021-07-02 17:45:00,6.5731133333333345
2021-07-02 18:00:00,6.5746166666666666
2021-07-02 18:15:00,6.554616666666667
2021-07-02 18:30:00,6.9939
2021-07-02 18:45:00,6.287173333333333
2021-07-02 19:00:00,6.2471733333333335
2021-07-02 19:15:00,8.999993333333334
2021-07-02 19:30:00,9.119993333333333
2021-07-02 19:45:00,6.52128
2021-07-02 20:00:00,6.713876666666667
2021-07-02 20:15:00,6.713876666666667
2021-07-02 20:30:00,6.587196666666666
2021-07-02 20:45:00,6.3946
2021-07-02 21:00:00,10.940133333333334
2021-07-02 21:15:00,6.180499999999999
2021-07-02 21:30:00,8.713286666666667
2021-07-02 21:45:00,8.294016666666666
2021-07-02 22:00:00,6.713126666666667
2021-07-02 22:15:00,6.594616666666667
2021-07-02 22:30:00,6.554613333333333
2021-07-02 22:45:00,6.6072
2021-07-02 23:00:00,7.513940000000001
2021-07-02 23:15:00,9.260013333333333
2021-07-02 23:30:00,6.480523333333333
2021-07-02 23:45:00,7.973396666666666
2021-07-03 00:00:00,7.979903333333333
2021-07-03 00:15:00,6.560533333333333
2021-07-03 00:30:00,6.527946666666668
2021-07-03 00:45:00,6.481276666666666
2021-07-03 01:00:00,6.328679999999999
2021-07-03 01:15:00,8.6607
2021-07-03 01:30:00,7.73987
2021-07-03 01:45:00,6.567946666666667
2021-07-03 02:00:00,8.893296666666666
2021-07-03 02:15:00,8.16733
2021-07-03 02:30:00,6.547196666666667
2021-07-03 02:45:00,6.5487
2021-07-03 03:00:00,6.435356666666666
2021-07-03 03:15:00,6.481273333333333
2021-07-03 03:30:00,7.69987
2021-07-03 03:45:00,9.227426666666666
2021-07-03 04:00:00,6.327179999999999
2021-07-03 04:15:00,10.366766666666665
2021-07-03 04:30:00,6.53386
2021-07-03 04:45:00,6.701293333333333
2021-07-03 05:00:00,10.246733333333333
2021-07-03 05:15:00,6.30868
2021-07-03 05:30:00,6.566446666666667
2021-07-03 05:45:00,8.807393333333334
2021-07-03 06:00:00,8.019883333333333
2021-07-03 06:15:00,7.594696666666667
2021-07-03 06:30:00,10.8468
2021-07-03 06:45:00,6.488690000000001
2021-07-03 07:00:00,6.507943333333333
2021-07-03 07:15:00,6.427186666666667
2021-07-03 07:30:00,9.347430000000001
2021-07-03 07:45:00,8.38735
2021-07-03 08:00:00,6.5672
2021-07-03 08:15:00,6.494610000000001
2021-07-03 08:30:00,6.5805299999999995
2021-07-03 08:45:00,6.60645
2021-07-03 09:00:00,6.480526666666667
2021-07-03 09:15:00,6.628706666666666
2021-07-03 09:30:00,6.667956666666666
2021-07-03 09:45:00,6.56203
2021-07-03 10:00:00,6.661293333333333
2021-07-03 10:15:00,6.5805333333333325
2021-07-03 10:30:00,6.854636666666667
2021-07-03 10:45:00,6.441273333333332
2021-07-03 11:00:00,6.626449999999999
2021-07-03 11:15:00,6.7612966666666665
2021-07-03 11:30:00,6.561283333333333
2021-07-03 11:45:00,6.653873333333333
2021-07-03 12:00:00,6.6146199999999995
2021-07-03 12:15:00,6.5797799999999995
2021-07-03 12:30:00,6.607953333333334
2021-07-03 12:45:00,6.621286666666666
2021-07-03 13:00:00,6.6479566666666665
2021-07-03 13:15:00,6.520530000000001
2021-07-03 13:30:00,6.627953333333333
2021-07-03 13:45:00,6.6146199999999995
2021-07-03 14:00:00,6.481273333333334
2021-07-03 14:15:00,6.494610000000001
2021-07-03 14:30:00,6.60645
2021-07-03 14:45:00,6.600536666666667
2021-07-03 15:00:00,6.514613333333333
2021-07-03 15:15:00,6.507943333333333
2021-07-03 15:30:00,6.733876666666667
2021-07-03 15:45:00,6.486439999999999
2021-07-03 16:00:00,6.534610000000001
2021-07-03 16:15:00,6.535363333333334
2021-07-03 16:30:00,6.587953333333334
2021-07-03 16:45:00,6.647953333333334
2021-07-03 17:00:00,6.527196666666668
2021-07-03 17:15:00,6.567196666666667
2021-07-03 17:30:00,6.480523333333333
2021-07-03 17:45:00,6.56053
2021-07-03 18:00:00,6.70796
2021-07-03 18:15:00,6.600533333333334
2021-07-03 18:30:00,6.587203333333334
2021-07-03 18:45:00,6.433853333333334
2021-07-03 19:00:00,6.493860000000001
2021-07-03 19:15:00,6.501276666666667
2021-07-03 19:30:00,6.586446666666667
2021-07-03 19:45:00,6.553863333333333
2021-07-03 20:00:00,6.454606666666667
2021-07-03 20:15:00,6.6146199999999995
2021-07-03 20:30:00,6.421273333333333
2021-07-03 20:45:00,6.5805333333333325
2021-07-03 21:00:00,6.520526666666666
2021-07-03 21:15:00,6.553863333333333
2021-07-03 21:30:00,6.533113333333333
2021-07-03 21:45:00,7.654706666666667
2021-07-03 22:00:00,10.420076666666667
2021-07-03 22:15:00,6.680540000000001
2021-07-03 22:30:00,6.5805333333333325
2021-07-03 22:45:00,9.494083333333334
2021-07-03 23:00:00,8.047313333333333
2021-07-03 23:15:00,6.594616666666667
2021-07-03 23:30:00,6.51461
2021-07-03 23:45:00,6.239755000000001
2021-07-04 00:00:00,10.040803333333335
2021-07-04 00:15:00,7.99991
2021-07-04 00:30:00,6.501276666666667
2021-07-04 00:45:00,6.442023333333334
2021-07-04 01:00:00,6.294593333333334
2021-07-04 01:15:00,8.619946666666666
2021-07-04 01:30:00,7.820620000000001
2021-07-04 01:45:00,6.494610000000001
